"tau_i","T_i","sim_i","template_i"
145103,64,0.732504632444954,2
145206,50,0.640830752648525,1
145298,72,0.742251137056167,1
145369,55,0.607598943931956,2
145423,65,0.678492926778342,1
145487,66,0.555726330278226,2
145563,87,0.682737378022229,1
145672,110,0.764027496766377,2
145781,119,0.973846945517684,2
145899,117,0.899808934572324,2
146015,115,0.96590679895276,2
146129,112,0.922656828948687,2
146240,114,0.976886319060416,2
146353,110,0.948317329775848,2
146462,117,0.864124627800308,2
146578,122,0.953526896537058,2
146699,119,0.916367483111308,2
146817,119,0.970941707003512,2
146935,119,0.860433231982287,2
147053,117,0.983591305001369,2
147169,114,0.980623740270145,2
147282,113,0.977318194164407,2
147394,115,0.972054190039305,2
147508,114,0.889738486892551,2
147621,113,0.959294009019356,2
147733,114,0.944547293623576,2
147846,114,0.824677956239509,2
147959,115,0.981772090910665,2
148073,112,0.974450825229354,2
148184,116,0.956371453665948,2
148299,113,0.894730112250959,2
148411,116,0.981754254925196,2
148526,117,0.903981558808226,2
148642,118,0.968521639494414,2
148759,118,0.928886570296225,2
148876,113,0.977585536861314,2
148988,117,0.881285088450873,2
149104,120,0.967525965048549,2
149223,122,0.938235902289868,2
149344,51,0.568883812741463,1
149433,58,0.799136791836946,2
149516,58,0.762155109076846,2
149597,66,0.77643194271083,1
149676,72,0.689137466976376,1
149747,50,0.488155990840564,1
149816,89,0.654247032189281,1
149904,87,0.484658658281843,2
