"acc","tau_i","idx"
1.64063768090337,74100,38
1.47218816732101,74100,39
2.03196013740427,74100,40
2.5924928158049,74100,41
2.64803512061302,74100,42
2.2184330055244,74100,43
2.09800595804683,74100,44
1.99242239497552,74100,45
1.99966797243942,74100,46
2.13413917071966,74100,47
2.29954517241997,74100,48
2.4436945390126,74100,49
2.51321984712838,74100,50
2.46564109310337,74100,51
2.34408126992218,74100,52
2.14503776190537,74100,53
1.892703885979,74100,54
1.66910095560454,74100,55
1.47422148946486,74100,56
1.25018278663562,74100,57
1.04256462629422,74100,58
0.938682054798109,74100,59
0.887420418967245,74100,60
0.917895963603719,74100,61
1.05949941009894,74100,62
1.243062749824,74100,63
1.45369907477442,74100,64
1.65751168924988,74100,65
1.86922229817644,74100,66
2.0782860727051,74100,67
2.27441816735621,74100,68
2.3617607838221,74100,69
2.41028670493782,74100,70
2.4794180768882,74100,71
2.75102544517494,74100,72
3.25036090303831,74100,73
3.82397620285482,74100,74
4.34001486172571,74100,75
4.95131709750042,74100,76
5.63248959164595,74100,77
6.25071595899222,74100,78
6.78201990560335,74100,79
7.001340157427,74100,80
7.001340157427,74179,1
6.75862130911327,74179,2
6.10507837787526,74179,3
5.13834856739011,74179,4
3.21003598110675,74179,5
2.20246657182351,74179,6
2.45632286151475,74179,7
3.11184655791381,74179,8
2.7624472845649,74179,9
1.91428968549695,74179,10
1.08166214688321,74179,11
1.31458320390913,74179,12
1.07672512741182,74179,13
0.904562877858692,74179,14
1.0008406466566,74179,15
0.954235819910362,74179,16
0.988423998089888,74179,17
0.993147521771061,74179,18
1.0107883062244,74179,19
1.04998952375726,74179,20
1.19623618069343,74179,21
1.18345299864422,74179,22
1.13532594438778,74179,23
1.2431560642172,74179,24
1.2570218772957,74179,25
1.23941155392388,74179,26
1.31714881467509,74179,27
1.3254135203777,74179,28
1.2512277970058,74179,29
1.30855339975104,74179,30
1.43943391651024,74179,31
1.59091357401966,74179,32
1.75365732114344,74179,33
1.73833656119866,74179,34
1.83348029713984,74179,35
1.90308013493915,74179,36
2.09258070334217,74179,37
2.42096034663932,74179,38
2.40266477062448,74179,39
1.92505324601685,74179,40
1.53568681703009,74179,41
1.66887027656436,74179,42
1.95133518391895,74179,43
2.06194592557613,74179,44
2.07752930183909,74179,45
2.16381538029472,74179,46
2.27250038503847,74179,47
1.82175135515251,74179,48
1.91945252611259,74179,49
2.12150913266948,74179,50
2.264705499618,74179,51
2.44079700098144,74179,52
2.62563763684176,74179,53
2.54014743666583,74179,54
2.29155427603188,74179,55
2.00604237243384,74179,56
1.77436326607603,74179,57
1.59741979454369,74179,58
1.44484047562352,74179,59
1.27898944483526,74179,60
1.14141578752004,74179,61
1.07763491034766,74179,62
1.08574122147038,74179,63
1.09429109472754,74179,64
1.05556477773749,74179,65
1.1462743999584,74179,66
1.38020505722882,74179,67
1.59838731226196,74179,68
1.74586053280324,74179,69
1.83749557822597,74179,70
1.91424371489108,74179,71
1.98320775512804,74179,72
2.05616001322854,74179,73
2.18704229497282,74179,74
2.34437262396574,74179,75
2.49508857558204,74179,76
2.66316540980841,74179,77
2.88995138367413,74179,78
3.18883505374612,74179,79
3.50095829738088,74179,80
3.91052298292696,74179,81
4.36045364612445,74179,82
4.35894952941646,74179,83
4.62275437374732,74179,84
4.81925243165369,74179,85
5.27472643840418,74179,86
6.10383076436429,74179,87
6.10383076436429,74265,1
5.5921793604998,74265,2
5.74870498460305,74265,3
4.71688816912167,74265,4
3.17400078764956,74265,5
2.6287635876967,74265,6
2.33002682387993,74265,7
2.03792149014627,74265,8
1.8324677350502,74265,9
1.51769430387018,74265,10
1.22514080823389,74265,11
1.17249861407168,74265,12
1.03570941870778,74265,13
0.973509630152676,74265,14
0.969732437324853,74265,15
0.970288101545103,74265,16
1.00509303052006,74265,17
1.0253979715213,74265,18
1.0157568606709,74265,19
1.00031894913572,74265,20
1.00208732154439,74265,21
1.01061664344102,74265,22
1.01175589941448,74265,23
1.01251024686173,74265,24
1.0225541550451,74265,25
1.02401220695849,74265,26
1.02356289498985,74265,27
1.03350326559716,74265,28
1.03294239916851,74265,29
1.04075885775717,74265,30
1.03430411388527,74265,31
1.01521672563054,74265,32
1.00018948204828,74265,33
1.00437592563741,74265,34
1.00761947182456,74265,35
1.01013315953888,74265,36
1.02187719418725,74265,37
1.03135105565467,74265,38
1.0564781114628,74265,39
1.09477942983964,74265,40
1.07273622107208,74265,41
1.05938897483408,74265,42
1.05372150020772,74265,43
1.07060777131497,74265,44
1.07121893187154,74265,45
1.0637640715873,74265,46
1.07434584748115,74265,47
1.06542902156831,74265,48
1.07687603743421,74265,49
1.07786965816837,74265,50
1.13527309489832,74265,51
1.21669223717422,74265,52
1.23653629142051,74265,53
1.26485018875755,74265,54
1.32037494674808,74265,55
1.41134156036021,74265,56
1.44655487279259,74265,57
1.51380646054904,74265,58
1.59630354256326,74265,59
1.66261150002037,74265,60
1.57379096451848,74265,61
1.5170823972349,74265,62
1.48256028545216,74265,63
1.58307643529932,74265,64
2.188036105735,74265,65
2.68842444565586,74265,66
3.27954234612087,74265,67
3.25806629766799,74265,68
3.36132652385929,74265,69
3.6967304473007,74265,70
3.59542862535192,74265,71
3.11386544346412,74265,72
2.81900514366327,74265,73
2.26437209839726,74265,74
1.71716073796252,74265,75
1.40135969686587,74265,76
1.30107878316419,74265,77
1.28411331275709,74265,78
1.41848264000657,74265,79
1.45126496546978,74265,80
1.25934625897725,74265,81
0.992503904274437,74265,82
0.791430350694235,74265,83
0.648299313589024,74265,84
0.577606267279018,74265,85
0.58691822258301,74265,86
0.648753420029521,74265,87
0.722154415620371,74265,88
0.7886000253614,74265,89
0.8598697575796,74265,90
0.961715134538289,74265,91
1.09015320024298,74265,92
1.24021812597623,74265,93
1.40431655975425,74265,94
1.54462972909368,74265,95
1.65532443949819,74265,96
1.76640086050704,74265,97
1.87970902003475,74265,98
2.02042792497035,74265,99
2.19992749880536,74265,100
2.41674719406064,74265,101
2.62189740455266,74265,102
2.64684000272023,74265,103
3.04242173276487,74265,104
3.58749731707217,74265,105
4.09519279155451,74265,106
4.46074265117368,74265,107
4.64212386736933,74265,108
4.71206886622002,74265,109
4.71206886622002,74373,1
4.71946321100186,74373,2
4.57473201400913,74373,3
4.44590879348643,74373,4
4.44606353980687,74373,5
4.00957678564708,74373,6
1.92200598334136,74373,7
1.12514621272082,74373,8
1.45076703850067,74373,9
1.65394860863329,74373,10
0.959667129790325,74373,11
0.891299051946091,74373,12
1.6569354242094,74373,13
1.36544132059931,74373,14
1.17015810897502,74373,15
1.46644945361236,74373,16
1.26010198000003,74373,17
1.15562147782048,74373,18
1.00612176201492,74373,19
0.978951479900817,74373,20
0.998060619401447,74373,21
0.974690720177431,74373,22
0.968073344328827,74373,23
0.988126510119023,74373,24
0.993709212999457,74373,25
0.991170520142725,74373,26
0.992641929398512,74373,27
0.996298650004104,74373,28
0.996972416870196,74373,29
1.00507163923772,74373,30
1.01430222320569,74373,31
1.0215292457879,74373,32
1.03224900096827,74373,33
1.0293308506015,74373,34
1.02985532964587,74373,35
1.02405517429482,74373,36
1.01851705925821,74373,37
1.00784919506839,74373,38
1.01205187614074,74373,39
1.0141168571718,74373,40
1.0095191924872,74373,41
1.00892467508729,74373,42
1.01627210923059,74373,43
1.01256555343346,74373,44
1.01271960581397,74373,45
1.01648462851142,74373,46
1.02251894847968,74373,47
1.02887559986618,74373,48
1.01900392540951,74373,49
1.01817532871309,74373,50
1.01982400442429,74373,51
1.03916937984142,74373,52
1.04177204800282,74373,53
1.01410157282197,74373,54
1.00461883318998,74373,55
1.04048930797005,74373,56
1.07207928811259,74373,57
1.16073123504108,74373,58
1.12351145966563,74373,59
1.12304496793316,74373,60
1.14985955664159,74373,61
1.19719213161464,74373,62
1.27536896622115,74373,63
1.30137619464934,74373,64
1.35514464172648,74373,65
1.42339207529057,74373,66
1.50138103091787,74373,67
1.57409466043183,74373,68
1.50911397846551,74373,69
1.7587455756874,74373,70
1.61610148196207,74373,71
1.50692899633659,74373,72
1.58862393284251,74373,73
1.71215682692912,74373,74
1.91187473439031,74373,75
2.10246831129508,74373,76
2.73579129320933,74373,77
2.76959437463322,74373,78
2.77776114883912,74373,79
3.1080394141645,74373,80
3.22666887052266,74373,81
3.13678450008922,74373,82
2.75779350205921,74373,83
2.21593230943547,74373,84
1.51922546055548,74373,85
1.20355058057399,74373,86
1.1151470755017,74373,87
1.08659330018181,74373,88
1.16203184121607,74373,89
1.29581248643467,74373,90
1.12639113987993,74373,91
0.850487507256867,74373,92
0.669980596733965,74373,93
0.617102908759957,74373,94
0.659404276601236,74373,95
0.735922550272785,74373,96
0.820980511339947,74373,97
0.898926582096669,74373,98
0.943039235663077,74373,99
0.956527574092875,74373,100
0.983925810211319,74373,101
1.05672844193766,74373,102
1.17547267088606,74373,103
1.32073123685328,74373,104
1.48679655635867,74373,105
1.64690497600803,74373,106
1.75992130505884,74373,107
1.84665373039994,74373,108
1.92455787130447,74373,109
2.02214069737988,74373,110
2.11522055587591,74373,111
2.20048085654022,74373,112
2.31563166328326,74373,113
2.47165248366351,74373,114
2.7086908276878,74373,115
3.01185574023724,74373,116
3.31331661632268,74373,117
3.6350149930915,74373,118
3.87149544749829,74373,119
3.97119100522753,74373,120
3.9505379380535,74373,121
3.94097170758685,74373,122
3.94222982587266,74373,123
4.07353335569994,74373,124
4.07353335569994,74496,1
4.83991993735434,74496,2
3.96838884183493,74496,3
1.92812292139272,74496,4
1.31476043445184,74496,5
1.13422264128345,74496,6
1.11356993493898,74496,7
1.17995042268733,74496,8
1.67043856516784,74496,9
1.33131589038815,74496,10
1.19458277235192,74496,11
1.12213813766399,74496,12
1.3978132922533,74496,13
1.24273649660739,74496,14
1.05250653204624,74496,15
1.00342812398298,74496,16
1.01494531872412,74496,17
0.974533221598936,74496,18
0.961882009396163,74496,19
0.997457768529575,74496,20
1.02256246752949,74496,21
1.01809724486416,74496,22
1.00175096705718,74496,23
1.00270035404402,74496,24
0.99541850495156,74496,25
0.989918178436986,74496,26
0.995526996118136,74496,27
1.00476564431712,74496,28
1.01945966080076,74496,29
1.01600492124792,74496,30
1.01258579883386,74496,31
1.00865157512394,74496,32
1.00915509214392,74496,33
1.01129323146158,74496,34
1.01129323146158,74496,35
1.01124131640277,74496,36
1.01417996430614,74496,37
1.02112144233681,74496,38
1.02420359304193,74496,39
1.03197092982312,74496,40
1.02390038577979,74496,41
1.0157568606709,74496,42
1.01675218219584,74496,43
1.01341057819622,74496,44
1.0163198315491,74496,45
1.01764089933532,74496,46
1.015756368427,74496,47
1.01133228960614,74496,48
1.01073883867199,74496,49
0.997141414243737,74496,50
1.00109190387297,74496,51
1.00505173996168,74496,52
1.00783778456654,74496,53
1.02095347592336,74496,54
1.01994215522254,74496,55
1.01810510262939,74496,56
1.03678445204391,74496,57
1.03284945660053,74496,58
1.01978478121612,74496,59
1.01453092609343,74496,60
1.02560469967722,74496,61
1.06973314429347,74496,62
1.31902463964855,74496,63
1.36493516329531,74496,64
1.28777870769787,74496,65
1.3506716847554,74496,66
1.44066408298395,74496,67
1.38760152781697,74496,68
1.43885544791685,74496,69
1.47639493361363,74496,70
1.42443146553283,74496,71
1.52475473437534,74496,72
1.68493115586365,74496,73
1.587759112712,74496,74
1.59525327142746,74496,75
1.70934168614704,74496,76
1.74522663284744,74496,77
1.92342662974183,74496,78
2.5392134608969,74496,79
2.4639567772183,74496,80
2.53992303032986,74496,81
2.72951021247403,74496,82
2.84628143373068,74496,83
2.83257656560242,74496,84
2.45064175268439,74496,85
2.07624107463464,74496,86
1.84957860065475,74496,87
1.62764553880751,74496,88
1.23652658685529,74496,89
1.00443516465723,74496,90
0.937759564067464,74496,91
1.05224997030173,74496,92
1.14901261959998,74496,93
1.05447759577907,74496,94
0.875265673952772,74496,95
0.742968370793804,74496,96
0.645058136914806,74496,97
0.589630392703768,74496,98
0.562438441075999,74496,99
0.576307209741471,74496,100
0.616456811139272,74496,101
0.677620100056071,74496,102
0.74040124257054,74496,103
0.805897015753254,74496,104
0.876990877945717,74496,105
0.963384139375358,74496,106
1.05931723293827,74496,107
1.15891932419819,74496,108
1.28396495279272,74496,109
1.43815054844755,74496,110
1.58438032050389,74496,111
1.72467591158455,74496,112
1.84604577408037,74496,113
1.95567098459838,74496,114
2.05140585940472,74496,115
2.17009585041767,74496,116
2.28797399460746,74496,117
2.46554922887376,74496,118
2.65566752437123,74496,119
2.83920886868156,74496,120
3.06282255444223,74496,121
4.5297376303711,74496,122
3.44313084270697,74496,123
3.35361133705145,74496,124
3.76961894625969,74496,125
3.49422423436161,74496,126
3.74408026089185,74496,127
3.74408026089185,74622,1
4.20532971358965,74622,2
4.42680833106653,74622,3
3.56095577057621,74622,4
1.5996684031386,74622,5
1.12474752722555,74622,6
1.16226546021122,74622,7
1.43851068817719,74622,8
1.32566247589649,74622,9
1.50856918966284,74622,10
1.48856340140419,74622,11
1.06437681297556,74622,12
0.976706199427443,74622,13
1.03985095085786,74622,14
1.10358959763129,74622,15
1.06833421736833,74622,16
0.981189584127349,74622,17
0.973563557247291,74622,18
0.981045870487206,74622,19
0.971436565093161,74622,20
0.970983522002305,74622,21
0.98885641020322,74622,22
1.01125367737279,74622,23
1.01784085199996,74622,24
1.01701573242502,74622,25
1.01131646876732,74622,26
1.01449494823779,74622,27
1.01971760796801,74622,28
1.01252950574292,74622,29
1.01467679583205,74622,30
1.02880902017819,74622,31
1.0241952938771,74622,32
1.0183751764453,74622,33
1.01831282030622,74622,34
1.014432353585,74622,35
1.0183751764453,74622,36
1.02011764027489,74622,37
1.01304294084703,74622,38
1.01630704021964,74622,39
1.01764433865668,74622,40
1.01387178676596,74622,41
1.01055281900552,74622,42
1.01061268545373,74622,43
1.0120642272109,74622,44
1.00981681507093,74622,45
1.01070717816784,74622,46
1.00543423454744,74622,47
1.01167237779827,74622,48
1.01267171383425,74622,49
1.01770771835532,74622,50
1.01536249684534,74622,51
1.01148652981639,74622,52
1.01556339043902,74622,53
1.01556339043902,74622,54
1.01556339043902,74622,55
1.0332477921583,74622,56
1.05944183417496,74622,57
1.07295200265436,74622,58
1.06428661553174,74622,59
1.06607785831993,74622,60
1.07177096433893,74622,61
1.17754575282662,74622,62
1.10519771986735,74622,63
1.10556908422767,74622,64
1.13966705664418,74622,65
1.17311124792153,74622,66
1.2602519589352,74622,67
1.27914580873331,74622,68
1.2951497982859,74622,69
1.34029026706904,74622,70
1.41461549546158,74622,71
1.41989471440667,74622,72
1.51726365540073,74622,73
1.55210598864897,74622,74
1.48176583845087,74622,75
1.52599246393945,74622,76
1.62187329961375,74622,77
1.57521712789063,74622,78
1.63954200922087,74622,79
1.72987571807919,74622,80
2.13969764219153,74622,81
2.18081131691855,74622,82
2.3364111367651,74622,83
2.62339436608376,74622,84
2.88396688607896,74622,85
2.95083598324271,74622,86
2.79420775891844,74622,87
2.61475352566929,74622,88
2.26917209572126,74622,89
1.57567572806082,74622,90
1.00786705472498,74622,91
0.916483496850871,74622,92
0.91813833380379,74622,93
0.989836855244338,74622,94
1.14502445388734,74622,95
1.10951566009678,74622,96
0.949040041304897,74622,97
0.78298084267752,74622,98
0.637215034348688,74622,99
0.528761761098512,74622,100
0.462884434821479,74622,101
0.447497486026458,74622,102
0.473600042229728,74622,103
0.539904621206376,74622,104
0.63306397780951,74622,105
0.724829635155738,74622,106
0.807473838585499,74622,107
0.869499281195793,74622,108
0.921395137820903,74622,109
0.99354818705486,74622,110
1.07676274081155,74622,111
1.14166282237796,74622,112
1.20650321176531,74622,113
1.26404628079829,74622,114
1.31703720524517,74622,115
1.4086355099883,74622,116
1.52521506680206,74622,117
1.64437526130747,74622,118
1.77480984896974,74622,119
1.85728969199745,74622,120
1.9508572474684,74622,121
2.09503532189794,74622,122
2.26224866007254,74622,123
2.4654764245476,74622,124
2.80207262575402,74622,125
2.93059191973226,74622,126
3.07349133722547,74622,127
3.31189402004352,74622,128
3.63094725932504,74622,129
3.66797628127555,74622,130
4.0819383875801,74622,131
4.0819383875801,74752,1
4.14092187803634,74752,2
3.87612977078942,74752,3
1.99684075479243,74752,4
1.65502507533874,74752,5
1.59737440820867,74752,6
1.46427934493388,74752,7
1.73161225451889,74752,8
1.45086319134507,74752,9
1.10291885467608,74752,10
0.955411953033873,74752,11
0.923490119059213,74752,12
1.02585866472921,74752,13
1.07922657491372,74752,14
1.04562804093999,74752,15
0.977706499927253,74752,16
0.938928112264192,74752,17
0.962821374918526,74752,18
0.982717660368429,74752,19
0.987742375318585,74752,20
0.992470654478005,74752,21
1.0151458023358,74752,22
1.02165013580971,74752,23
1.01677578649376,74752,24
1.01007623474666,74752,25
1.01676054211402,74752,26
1.01981272790645,74752,27
1.01821117652479,74752,28
1.0173426168209,74752,29
1.01925168628754,74752,30
1.02106268171939,74752,31
1.0283783350499,74752,32
1.02248374070202,74752,33
1.014476219534,74752,34
1.01256259065798,74752,35
1.01261740060104,74752,36
1.01177566683529,74752,37
1.01232504661299,74752,38
1.01593799023366,74752,39
1.01925168628754,74752,40
1.0120642272109,74752,41
1.01168819307136,74752,42
1.01249839506046,74752,43
1.01981272790645,74752,44
1.01943955191075,74752,45
1.01637050331068,74752,46
1.01018909121016,74752,47
1.01615402375821,74752,48
1.02002794079378,74752,49
1.01688249075299,74752,50
1.01633557450283,74752,51
1.01377413658073,74752,52
1.01356104897534,74752,53
1.01711798725615,74752,54
1.0192394223145,74752,55
1.01011335997501,74752,56
1.01787671159134,74752,57
1.01711798725615,74752,58
1.02210077781009,74752,59
1.01373073347906,74752,60
1.01402268219207,74752,61
1.01402268219207,74752,62
1.02178373445656,74752,63
1.0331979481203,74752,64
1.05301566939908,74752,65
1.07062318301072,74752,66
1.10726509924227,74752,67
1.12201470578598,74752,68
1.18475060666792,74752,69
1.28498132282146,74752,70
1.34928647810611,74752,71
1.41601235870313,74752,72
1.43730129061377,74752,73
1.4810570549442,74752,74
1.60984005416687,74752,75
1.63893807082513,74752,76
1.77367894501795,74752,77
1.74698425865833,74752,78
1.88994735376412,74752,79
1.86142338010459,74752,80
2.0390725833084,74752,81
2.07071436948701,74752,82
2.00779007866858,74752,83
2.13178845104293,74752,84
2.32077357792612,74752,85
2.60007538352256,74752,86
2.65424961147214,74752,87
2.64266418600624,74752,88
2.52798318823524,74752,89
2.40263313887077,74752,90
2.05900097134508,74752,91
1.86220326495257,74752,92
1.47986857524579,74752,93
1.04584798130512,74752,94
1.11063855506641,74752,95
0.908815712892333,74752,96
0.663320435385493,74752,97
0.65990150780249,74752,98
0.666343004765564,74752,99
0.702807228192767,74752,100
0.758270400319042,74752,101
0.787325218699363,74752,102
0.768647513493669,74752,103
0.7183488010709,74752,104
0.684485938496913,74752,105
0.679718324013705,74752,106
0.684129373729852,74752,107
0.727128599355025,74752,108
0.81349923171445,74752,109
0.9586792998704,74752,110
1.12092551045999,74752,111
1.25062064591946,74752,112
1.34865933430203,74752,113
1.42596107941276,74752,114
1.52120511437478,74752,115
1.66087266218696,74752,116
1.82943105910007,74752,117
1.96566579051476,74752,118
2.00519974067423,74752,119
2.02647921282208,74752,120
2.08685145614152,74752,121
2.24017610914856,74752,122
3.71978561210186,74752,123
3.41793475654524,74752,124
2.50495908150213,74752,125
1.94613077669513,74752,126
2.62855663815715,74752,127
2.39589503108963,74752,128
2.47533937067223,74752,129
2.83575492594124,74752,130
3.14618308431026,74752,131
3.37159976865582,74752,132
3.37159976865582,74883,1
4.06102363942886,74883,2
4.14675234370224,74883,3
3.76107085814665,74883,4
1.56135101754858,74883,5
1.12195053366893,74883,6
1.0185725305544,74883,7
1.07247051241514,74883,8
1.10023133931006,74883,9
1.45050405032182,74883,10
1.30172923451845,74883,11
1.20074060479356,74883,12
1.39704330641537,74883,13
1.16126181371816,74883,14
1.11590904647287,74883,15
1.03984373826071,74883,16
1.04256078959454,74883,17
1.04373416155648,74883,18
1.02692940361059,74883,19
0.982306469489029,74883,20
0.969592697992306,74883,21
0.962247889059779,74883,22
0.973190115034056,74883,23
0.983155125094713,74883,24
0.996185725655613,74883,25
1.00805605002897,74883,26
1.02123895342863,74883,27
1.02699269715028,74883,28
1.0293308506015,74883,29
1.02985532964587,74883,30
1.03378624483014,74883,31
1.02702385561388,74883,32
1.01466496933717,74883,33
1.0115023479953,74883,34
1.00913081411678,74883,35
1.00523081926491,74883,36
1.01031133815275,74883,37
1.01740896398646,74883,38
1.0134934632251,74883,39
1.00640001987281,74883,40
1.00587921740137,74883,41
1.0141168571718,74883,42
1.01460583479497,74883,43
1.00938842870324,74883,44
1.0057678658617,74883,45
1.00632052547884,74883,46
1.00595477035501,74883,47
1.00810763314241,74883,48
1.01370656503744,74883,49
1.01475563560889,74883,50
1.02269888041398,74883,51
1.02013773579846,74883,52
1.01006979956833,74883,53
1.00882951979014,74883,54
1.01298025647097,74883,55
1.02005539065288,74883,56
1.02005539065288,74883,57
1.03106983274655,74883,58
1.04944270925096,74883,59
1.07668472637072,74883,60
1.09889262441787,74883,61
1.06812077968739,74883,62
1.06329393866419,74883,63
1.21346528586524,74883,64
1.11577910000143,74883,65
1.12260055228919,74883,66
1.1618799421627,74883,67
1.26305898516261,74883,68
1.31159216222117,74883,69
1.34336666625311,74883,70
1.37384897277685,74883,71
1.49802436562294,74883,72
1.4155850380673,74883,73
1.4227656166776,74883,74
1.57406035462431,74883,75
1.38419543417828,74883,76
1.40889389238509,74883,77
1.5126999041449,74883,78
1.62588652740589,74883,79
1.64492978573555,74883,80
1.93754638654149,74883,81
2.32784900713083,74883,82
2.12602469411811,74883,83
2.11741422494513,74883,84
2.33062244904661,74883,85
2.7119671826923,74883,86
2.83516119471186,74883,87
2.63590193292543,74883,88
2.29329391923495,74883,89
1.94892893662134,74883,90
1.49497859516449,74883,91
1.17208660089603,74883,92
0.90978788736716,74883,93
0.945391982195745,74883,94
0.896507668678857,74883,95
0.962693097513429,74883,96
0.952002626046798,74883,97
0.840714577011723,74883,98
0.733660002998664,74883,99
0.679965440298255,74883,100
0.674125359261911,74883,101
0.673813772492074,74883,102
0.667271309138944,74883,103
0.67294353403536,74883,104
0.704840407468244,74883,105
0.742542254689927,74883,106
0.798288794860607,74883,107
0.891276051512661,74883,108
0.994604443987659,74883,109
1.13753681259114,74883,110
1.27478664881619,74883,111
1.39791487580611,74883,112
1.48873973548099,74883,113
1.5391536635437,74883,114
1.57519205178289,74883,115
1.62980060130066,74883,116
1.70369069962831,74883,117
1.77041831215111,74883,118
1.81603524194879,74883,119
1.86009112679997,74883,120
1.93711280001966,74883,121
2.09008923254487,74883,122
2.27134541626764,74883,123
2.42880505598947,74883,124
2.56876701940834,74883,125
2.74572067042516,74883,126
2.96953363341788,74883,127
3.09790041802509,74883,128
3.13242924900148,74883,129
3.12672192559556,74883,130
3.13020222988867,74883,131
3.16689895639251,74883,132
3.22342473155493,74883,133
3.22342473155493,75015,1
3.55536692902434,75015,2
4.11923997844263,75015,3
1.42217403998245,75015,4
1.22430143347135,75015,5
1.31570855435389,75015,6
1.10383694448048,75015,7
0.862270259257502,75015,8
1.12499111107599,75015,9
1.41964713925679,75015,10
1.21872884597026,75015,11
1.15870056528855,75015,12
1.45135695127009,75015,13
1.17275274461414,75015,14
1.06640939605763,75015,15
0.993383108372596,75015,16
0.992357294526523,75015,17
1.01073834398424,75015,18
0.997260748249925,75015,19
0.988413880922359,75015,20
0.985426811082386,75015,21
1.0021017912368,75015,22
1.0105206578789,75015,23
1.01298766033945,75015,24
1.01172328232576,75015,25
1.0105206578789,75015,26
1.00892467508729,75015,27
1.00783778456654,75015,28
1.0118344726288,75015,29
1.01970289790703,75015,30
1.02472728079231,75015,31
1.0180299602664,75015,32
1.00827030106019,75015,33
1.00842500960656,75015,34
1.01096834767464,75015,35
1.00915063295823,75015,36
1.01133228960614,75015,37
1.01084568555245,75015,38
1.01296051255713,75015,39
1.01734998894186,75015,40
1.0255847112745,75015,41
1.02304691974513,75015,42
1.01586662510391,75015,43
1.01530340292939,75015,44
1.01607922919426,75015,45
1.01731067034608,75015,46
1.01323294458876,75015,47
1.00810763314241,75015,48
1.01112264340188,75015,49
1.01164074651034,75015,50
1.00470941072531,75015,51
0.999925497224668,75015,52
1.00381821063378,75015,53
1.02444179922531,75015,54
1.0235316311673,75015,55
1.02813277352684,75015,56
1.03067405128877,75015,57
1.04426481315804,75015,58
1.07101167127161,75015,59
1.0820027726397,75015,60
1.06939655881249,75015,61
1.17955288139193,75015,62
1.14073002941099,75015,63
1.13176013359722,75015,64
1.14630624180452,75015,65
1.21633959073936,75015,66
1.28231860315602,75015,67
1.30546964729173,75015,68
1.31641140985636,75015,69
1.40789985439306,75015,70
1.42205871890017,75015,71
1.33023381403421,75015,72
1.47483558405674,75015,73
1.46379950812944,75015,74
1.35660937634973,75015,75
1.40109492897519,75015,76
1.51616951558854,75015,77
1.6233662556552,75015,78
1.61146175877679,75015,79
1.78933535146434,75015,80
2.27095530559278,75015,81
2.17281798593439,75015,82
2.23879186169684,75015,83
2.37765325478717,75015,84
2.64892393246767,75015,85
2.6803742276033,75015,86
2.5435616760755,75015,87
2.23549927309315,75015,88
1.90540966723694,75015,89
1.55303605882156,75015,90
1.38839079512938,75015,91
1.04111958967258,75015,92
0.911031283765821,75015,93
0.895965959174789,75015,94
1.00181036129599,75015,95
1.05972307703475,75015,96
0.967179404247216,75015,97
0.833535842060796,75015,98
0.731300895664705,75015,99
0.651764528031405,75015,100
0.596945558656734,75015,101
0.58296312061742,75015,102
0.617440685410348,75015,103
0.689664411145015,75015,104
0.783651708350081,75015,105
0.858564499615492,75015,106
0.919530314889074,75015,107
0.980257109130049,75015,108
1.05885126434264,75015,109
1.14512313748348,75015,110
1.25494422186805,75015,111
1.41358126756122,75015,112
1.60996086908968,75015,113
1.59933642489628,75015,114
1.71661818701772,75015,115
1.78345787727101,75015,116
1.84883990653599,75015,117
1.9023075461134,75015,118
1.92842552358135,75015,119
1.98518135191725,75015,120
2.0724693001345,75015,121
2.14599976700838,75015,122
2.24054212189818,75015,123
2.3925973334433,75015,124
2.64158020889013,75015,125
2.94637760648563,75015,126
3.18660289336466,75015,127
3.25326297738132,75015,128
3.17503716513681,75015,129
3.11275970804044,75015,130
3.12273181685524,75015,131
3.2048884535971,75015,132
3.30399122274863,75015,133
3.33068236251973,75015,134
3.33068236251973,75148,1
3.21939761446144,75148,2
3.13850458021014,75148,3
1.13457701369277,75148,4
1.28837649776764,75148,5
1.34309046605208,75148,6
1.18257092810537,75148,7
0.743008748266129,75148,8
0.91836212901012,75148,9
1.25840017482516,75148,10
1.28596772898856,75148,11
1.15664903925089,75148,12
1.23866177788773,75148,13
1.36728709494385,75148,14
1.15753963215088,75148,15
1.05643456967292,75148,16
1.02406786884464,75148,17
1.04163861295557,75148,18
1.01026184724555,75148,19
0.983151056552349,75148,20
0.968058366008992,75148,21
0.971841036384037,75148,22
1.00284495312087,75148,23
1.01510984627281,75148,24
1.00646758517103,75148,25
1.00643628710416,75148,26
1.00938000772752,75148,27
1.01252950574292,75148,28
1.0115023479953,75148,29
1.01286178721482,75148,30
1.0142825050251,75148,31
1.01928651516637,75148,32
1.01928651516637,75148,33
1.01668579216983,75148,34
1.0122376203244,75148,35
1.0083496417414,75148,36
1.02289784436179,75148,37
1.02278834565124,75148,38
1.01539401219428,75148,39
1.0122376203244,75148,40
1.01539401219428,75148,41
1.01193675691715,75148,42
1.01714895664303,75148,43
1.01356104897534,75148,44
1.00487760448723,75148,45
1.00698113189871,75148,46
1.0116847335015,75148,47
1.01557569880339,75148,48
1.01269245084576,75148,49
1.01657955910986,75148,50
1.01995392052779,75148,51
1.01635525285207,75148,52
1.01556388277646,75148,53
1.01929485429879,75148,54
1.02493414422586,75148,55
1.02493414422586,75148,56
